date,jour_semaine,jour_mois,semaine_annee,mois,annee,saison,vacances_scolaires,temperature_moyenne,temperature_min,temperature_max,meteo_principale,indice_chaleur,indice_froid,lits_total,lits_occupes,taux_occupation_lits,nb_medecins_disponibles,nb_infirmiers_disponibles,nb_aides_soignants_disponibles,taux_couverture_personnel,nombre_admissions,nombre_passages_urgences,nombre_hospitalisations,nombre_sorties,evenement_special,impact_evenement_estime
2023-07-12,Mercredi,12,28,7,2023,Été,1,"20,8","17,2","26,2",Chaleurs,"1,1999999999999993","0,0",1650,1188,"0,72",70,260,210,"1,0",297,966,193,228,Canicule,"0,0"
2023-07-13,Jeudi,13,28,7,2023,Été,1,"20,4","17,2","25,3",Chaleurs,"0,3000000000000007","0,0",1650,1112,"0,67",70,260,210,"1,0",351,966,228,213,Canicule,"0,0"
2023-07-14,Vendredi,14,28,7,2023,Été,1,"24,6","16,0","31,4",Canicule,"6,399999999999999","0,0",1650,1076,"0,65",70,260,210,"1,0",373,1062,242,206,Canicule,"0,0"
2023-07-15,Samedi,15,28,7,2023,Été,1,"22,4","20,4","25,4",Pluie,"0,3999999999999986","0,0",1650,932,"0,56",70,260,210,"1,0",344,1110,223,179,Canicule,"0,0"
2023-07-16,Dimanche,16,28,7,2023,Été,1,"20,5","15,7","25,7",Chaleurs,"0,6999999999999993","0,0",1650,1474,"0,89",70,260,210,"1,0",290,1043,188,283,Canicule,"0,0"
2023-07-17,Lundi,17,29,7,2023,Été,1,"20,3","15,0","26,4",Chaleurs,"1,3999999999999986","0,0",1650,1043,"0,63",70,260,210,"1,0",259,966,168,200,Canicule,"0,0"
2023-07-18,Mardi,18,29,7,2023,Été,1,"22,9","14,1","30,4",Canicule,"5,399999999999999","0,0",1650,1184,"0,72",70,260,210,"1,0",368,966,239,227,Canicule,"0,0"
2023-07-19,Mercredi,19,29,7,2023,Été,1,"20,6","17,1","25,4",Chaleurs,"0,3999999999999986","0,0",1650,1235,"0,75",70,260,210,"1,0",356,966,231,237,Canicule,"0,0"
2023-07-20,Jeudi,20,29,7,2023,Été,1,"21,0","15,3","26,5",Chaleurs,"1,5","0,0",1650,1338,"0,81",70,260,210,"1,0",376,966,244,257,Canicule,"0,0"
2023-07-21,Vendredi,21,29,7,2023,Été,1,"20,2","15,7","25,5",Chaleurs,"0,5","0,0",1650,1115,"0,68",70,260,210,"1,0",360,1062,234,214,Canicule,"0,0"
2023-07-22,Samedi,22,29,7,2023,Été,1,"20,5","12,7","26,4",Chaleurs,"1,3999999999999986","0,0",1650,1468,"0,89",70,260,210,"1,0",329,1110,213,282,Canicule,"0,0"
2023-07-23,Dimanche,23,29,7,2023,Été,1,"20,9","17,9","25,2",Pluie,"0,1999999999999993","0,0",1650,994,"0,6",70,260,210,"1,0",271,1043,176,191,Canicule,"0,0"
2023-07-24,Lundi,24,30,7,2023,Été,1,"19,9","17,8","24,2",Pluie,"0,0","0,0",1650,1135,"0,69",70,260,210,"1,0",410,966,266,218,Aucun,"0,0"
2023-07-25,Mardi,25,30,7,2023,Été,1,"17,0","13,9","22,2",Soleil,"0,0","0,0",1650,1294,"0,78",70,260,210,"1,0",174,966,113,248,Aucun,"0,0"
2023-07-26,Mercredi,26,30,7,2023,Été,1,"19,5","12,5","24,3",Soleil,"0,0","0,0",1650,1140,"0,69",70,260,210,"1,0",292,966,189,219,Aucun,"0,0"
2023-07-27,Jeudi,27,30,7,2023,Été,1,"19,7","18,7","22,0",Pluie,"0,0","0,0",1650,1186,"0,72",70,260,210,"1,0",355,966,230,228,Aucun,"0,0"
2023-07-28,Vendredi,28,30,7,2023,Été,1,"20,4","18,5","24,8",Pluie,"0,0","0,0",1650,1083,"0,66",70,260,210,"1,0",382,1062,248,208,Aucun,"0,0"
2023-07-29,Samedi,29,30,7,2023,Été,1,"20,5","17,3","26,6",Pluie,"1,6000000000000014","0,0",1650,1112,"0,67",70,260,210,"1,0",318,1110,206,213,Canicule,"0,0"
2023-07-30,Dimanche,30,30,7,2023,Été,1,"19,9","16,0","24,5",Soleil,"0,0","0,0",1650,1256,"0,76",70,260,210,"1,0",334,1043,217,241,Aucun,"0,0"
2023-07-31,Lundi,31,31,7,2023,Été,1,"19,0","17,9","20,8",Pluie,"0,0","0,0",1650,1334,"0,81",70,260,210,"1,0",263,966,170,256,Aucun,"0,0"
2023-08-01,Mardi,1,31,8,2023,Été,1,"19,3","15,3","23,8",Pluie,"0,0","0,0",1650,1288,"0,78",70,260,210,"1,0",292,966,189,247,Aucun,"0,0"
2023-08-02,Mercredi,2,31,8,2023,Été,1,"20,3","16,8","25,2",Pluie,"0,1999999999999993","0,0",1650,1458,"0,88",70,260,210,"1,0",357,966,232,280,Canicule,"0,0"
2023-08-03,Jeudi,3,31,8,2023,Été,1,"17,0","15,7","20,4",Pluie,"0,0","0,0",1650,1097,"0,66",70,260,210,"1,0",315,966,204,210,Aucun,"0,0"
2023-08-04,Vendredi,4,31,8,2023,Été,1,"17,8","14,6","23,8",Pluie,"0,0","0,0",1650,1104,"0,67",70,260,210,"1,0",329,1062,213,212,Aucun,"0,0"
2023-08-05,Samedi,5,31,8,2023,Été,1,"16,4","13,6","20,0",Pluie,"0,0","0,0",1650,888,"0,54",70,260,210,"1,0",339,1110,220,170,Aucun,"0,0"
2023-08-06,Dimanche,6,31,8,2023,Été,1,"16,8","13,8","21,1",Soleil,"0,0","0,0",1650,978,"0,59",70,260,210,"1,0",205,1043,133,188,Aucun,"0,0"
2023-08-07,Lundi,7,32,8,2023,Été,1,"18,2","12,7","24,4",Soleil,"0,0","0,0",1650,1437,"0,87",70,260,210,"1,0",399,966,259,276,Aucun,"0,0"
2023-08-08,Mardi,8,32,8,2023,Été,1,"20,0","15,0","25,0",Chaleurs,"0,0","0,0",1650,1127,"0,68",70,260,210,"1,0",323,966,209,216,Canicule,"0,0"
2023-08-09,Mercredi,9,32,8,2023,Été,1,"19,9","16,4","25,9",Soleil,"0,8999999999999986","0,0",1650,1346,"0,82",70,260,210,"1,0",336,966,218,258,Canicule,"0,0"
2023-08-10,Jeudi,10,32,8,2023,Été,1,"22,0","14,5","29,7",Chaleurs,"4,699999999999999","0,0",1650,1194,"0,72",70,260,210,"1,0",264,966,171,229,Canicule,"0,0"
2023-08-11,Vendredi,11,32,8,2023,Été,1,"22,2","17,3","28,5",Pluie,"3,5","0,0",1650,1237,"0,75",70,260,210,"1,0",401,1062,260,237,Canicule,"0,0"
2023-08-12,Samedi,12,32,8,2023,Été,1,"21,9","18,6","27,4",Chaleurs,"2,3999999999999986","0,0",1650,1320,"0,8",70,260,210,"1,0",295,1110,191,253,Canicule,"0,0"
2023-08-13,Dimanche,13,32,8,2023,Été,1,"20,4","17,5","25,9",Chaleurs,"0,8999999999999986","0,0",1650,1266,"0,77",70,260,210,"1,0",100,1043,65,243,Canicule,"0,0"
2023-08-14,Lundi,14,33,8,2023,Été,1,"21,8","15,6","29,5",Pluie,"4,5","0,0",1650,852,"0,52",70,260,210,"1,0",284,966,184,163,Canicule,"0,0"
2023-08-15,Mardi,15,33,8,2023,Été,1,"21,7","18,3","26,3",Chaleurs,"1,3000000000000007","0,0",1650,1381,"0,84",70,260,210,"1,0",368,966,239,265,Canicule,"0,0"
2023-08-16,Mercredi,16,33,8,2023,Été,1,"22,7","17,0","29,8",Chaleurs,"4,800000000000001","0,0",1650,1312,"0,8",70,260,210,"1,0",321,966,208,252,Canicule,"0,0"
2023-08-17,Jeudi,17,33,8,2023,Été,1,"23,9","17,5","30,7",Canicule,"5,699999999999999","0,0",1650,1371,"0,83",70,260,210,"1,0",447,966,290,263,Canicule,"0,0"
2023-08-18,Vendredi,18,33,8,2023,Été,1,"25,4","18,0","31,9",Canicule,"6,899999999999999","0,0",1650,1277,"0,77",70,260,210,"1,0",449,1168,291,245,Canicule,"0,0"
2023-08-19,Samedi,19,33,8,2023,Été,1,"24,2","21,1","27,8",Pluie,"2,8000000000000007","0,0",1650,890,"0,54",70,260,210,"1,0",286,1110,185,171,Canicule,"0,0"
2023-08-20,Dimanche,20,33,8,2023,Été,1,"24,7","17,3","32,1",Canicule,"7,100000000000001","0,0",1650,1015,"0,62",70,260,210,"1,0",263,1043,170,195,Canicule,"0,0"
2023-08-21,Lundi,21,34,8,2023,Été,1,"23,5","17,4","31,5",Canicule,"6,5","0,0",1650,1125,"0,68",70,260,210,"1,0",487,966,316,216,Canicule,"0,0"
2023-08-22,Mardi,22,34,8,2023,Été,1,"24,4","17,3","33,3",Canicule,"8,299999999999997","0,0",1650,1245,"0,75",70,260,210,"1,0",340,966,221,239,Canicule,"0,0"
2023-08-23,Mercredi,23,34,8,2023,Été,1,"25,0","17,5","32,8",Canicule,"7,799999999999997","0,0",1650,1434,"0,87",70,260,210,"1,0",334,966,217,275,Canicule,"0,0"
2023-08-24,Jeudi,24,34,8,2023,Été,1,"24,0","21,3","30,4",Canicule,"5,399999999999999","0,0",1650,1187,"0,72",70,260,210,"1,0",286,966,185,228,Canicule,"0,0"
2023-08-25,Vendredi,25,34,8,2023,Été,1,"20,4","20,2","22,1",Chaleurs,"0,0","0,0",1650,937,"0,57",70,260,210,"1,0",277,1062,180,180,Aucun,"0,0"
2023-08-26,Samedi,26,34,8,2023,Été,1,"18,6","14,6","23,7",Soleil,"0,0","0,0",1650,1148,"0,7",70,260,210,"1,0",237,1110,154,220,Aucun,"0,0"
2023-08-27,Dimanche,27,34,8,2023,Été,1,"16,7","13,4","22,7",Pluie,"0,0","0,0",1650,1040,"0,63",70,260,210,"1,0",250,1043,162,200,Aucun,"0,0"
2023-08-28,Lundi,28,35,8,2023,Été,1,"17,1","13,6","23,3",Soleil,"0,0","0,0",1650,1141,"0,69",70,260,210,"1,0",229,966,148,219,Aucun,"0,0"
2023-08-29,Mardi,29,35,8,2023,Été,1,"17,4","13,1","22,2",Soleil,"0,0","0,0",1650,1280,"0,78",70,260,210,"1,0",222,966,144,246,Aucun,"0,0"
2023-08-30,Mercredi,30,35,8,2023,Été,1,"17,4","12,8","22,4",Soleil,"0,0","0,0",1650,914,"0,55",70,260,210,"1,0",337,966,219,175,Aucun,"0,0"
2023-08-31,Jeudi,31,35,8,2023,Été,1,"17,4","14,6","19,4",Pluie,"0,0","0,0",1650,1030,"0,62",70,260,210,"1,0",308,966,200,198,Aucun,"0,0"
2023-09-01,Vendredi,1,35,9,2023,Automne,0,"20,1","17,5","23,6",Chaleurs,"0,0","0,0",1650,1376,"0,83",70,260,210,"1,0",382,1012,248,264,Aucun,"0,0"
2023-09-02,Samedi,2,35,9,2023,Automne,0,"22,9","15,5","31,9",Canicule,"6,899999999999999","0,0",1650,1173,"0,71",70,260,210,"1,0",170,1058,110,225,Canicule,"0,0"
2023-09-03,Dimanche,3,35,9,2023,Automne,0,"24,7","17,7","33,2",Canicule,"8,200000000000003","0,0",1650,1265,"0,77",70,260,210,"1,0",294,993,191,243,Canicule,"0,0"
2023-09-04,Lundi,4,36,9,2023,Automne,0,"24,6","17,7","32,6",Canicule,"7,600000000000001","0,0",1650,1030,"0,62",70,260,210,"1,0",375,920,243,198,Canicule,"0,0"
2023-09-05,Mardi,5,36,9,2023,Automne,0,"24,5","18,0","35,0",Canicule,"10,0","0,0",1650,1023,"0,62",70,260,210,"1,0",337,920,219,196,Canicule,"0,0"
2023-09-06,Mercredi,6,36,9,2023,Automne,0,"25,7","18,4","35,7",Canicule,"10,700000000000003","0,0",1650,1158,"0,7",70,260,210,"1,0",437,1012,284,222,Canicule,"0,0"
2023-09-07,Jeudi,7,36,9,2023,Automne,0,"24,4","16,4","34,6",Canicule,"9,600000000000001","0,0",1650,1144,"0,69",70,260,210,"1,0",496,920,322,220,Canicule,"0,0"
2023-09-08,Vendredi,8,36,9,2023,Automne,0,"26,1","18,8","36,5",Canicule,"11,5","0,0",1650,905,"0,55",70,260,210,"1,0",308,1113,200,174,Canicule,"0,0"
2023-09-09,Samedi,9,36,9,2023,Automne,0,"27,6","19,2","36,2",Canicule,"11,200000000000003","0,0",1650,893,"0,54",70,260,210,"1,0",176,1163,114,171,Canicule,"0,0"
2023-09-10,Dimanche,10,36,9,2023,Automne,0,"27,1","19,8","35,6",Canicule,"10,600000000000001","0,0",1650,1238,"0,75",70,260,210,"1,0",325,1092,211,238,Canicule,"0,0"
2023-09-11,Lundi,11,37,9,2023,Automne,0,"23,5","19,7","30,4",Canicule,"5,399999999999999","0,0",1650,1302,"0,79",70,260,210,"1,0",246,920,159,250,Canicule,"0,0"
2023-09-12,Mardi,12,37,9,2023,Automne,0,"18,8","18,1","20,1",Pluie,"0,0","0,0",1650,1179,"0,71",70,260,210,"1,0",325,920,211,226,Aucun,"0,0"
2023-09-13,Mercredi,13,37,9,2023,Automne,0,"19,0","16,8","22,7",Gris,"0,0","0,0",1650,1302,"0,79",70,260,210,"1,0",476,920,309,250,Aucun,"0,0"
2023-09-14,Jeudi,14,37,9,2023,Automne,0,"19,7","14,8","26,9",Gris,"1,8999999999999986","0,0",1650,1007,"0,61",70,260,210,"1,0",340,920,221,193,Canicule,"0,0"
2023-09-15,Vendredi,15,37,9,2023,Automne,0,"20,9","14,1","29,5",Chaleurs,"4,5","0,0",1650,1036,"0,63",70,260,210,"1,0",205,1012,133,199,Canicule,"0,0"
2023-09-16,Samedi,16,37,9,2023,Automne,0,"20,8","14,9","26,6",Chaleurs,"1,6000000000000014","0,0",1650,992,"0,6",70,260,210,"1,0",290,1058,188,190,Canicule,"0,0"
2023-09-17,Dimanche,17,37,9,2023,Automne,0,"21,4","17,0","27,8",Pluie,"2,8000000000000007","0,0",1650,1167,"0,71",70,260,210,"1,0",296,993,192,224,Canicule,"0,0"
2023-09-18,Lundi,18,38,9,2023,Automne,0,"19,7","17,8","25,4",Pluie,"0,3999999999999986","0,0",1650,1047,"0,63",70,260,210,"1,0",343,920,222,201,Canicule,"0,0"
2023-09-19,Mardi,19,38,9,2023,Automne,0,"18,4","14,2","21,9",Gris,"0,0","0,0",1650,1227,"0,74",70,260,210,"1,0",372,920,241,235,Aucun,"0,0"
2023-09-20,Mercredi,20,38,9,2023,Automne,0,"20,9","16,5","25,4",Pluie,"0,3999999999999986","0,0",1650,1387,"0,84",70,260,210,"1,0",281,920,182,266,Canicule,"0,0"
2023-09-21,Jeudi,21,38,9,2023,Automne,0,"16,6","15,2","18,2",Pluie,"0,0","0,0",1650,1158,"0,7",70,260,210,"1,0",352,920,228,222,Aucun,"0,0"
2023-09-22,Vendredi,22,38,9,2023,Automne,0,"14,5","12,7","18,3",Pluie,"0,0","0,0",1650,1193,"0,72",70,260,210,"1,0",410,1012,266,229,Aucun,"0,0"
2023-09-23,Samedi,23,38,9,2023,Automne,0,"13,9","11,0","19,5",Gris,"0,0","0,0",1650,1202,"0,73",70,260,210,"1,0",374,1058,243,231,Aucun,"0,0"
2023-09-24,Dimanche,24,38,9,2023,Automne,0,"15,3","8,8","22,4",Gris,"0,0","0,0",1650,1214,"0,74",70,260,210,"1,0",261,993,169,233,Aucun,"0,0"
2023-09-25,Lundi,25,39,9,2023,Automne,0,"17,3","10,5","26,9",Gris,"1,8999999999999986","0,0",1650,1172,"0,71",70,260,210,"1,0",277,920,180,225,Canicule,"0,0"
2023-09-26,Mardi,26,39,9,2023,Automne,0,"18,7","13,2","26,9",Gris,"1,8999999999999986","0,0",1650,1120,"0,68",70,260,210,"1,0",357,920,232,215,Canicule,"0,0"
2023-09-27,Mercredi,27,39,9,2023,Automne,0,"20,7","14,0","27,7",Chaleurs,"2,6999999999999993","0,0",1650,844,"0,51",70,260,210,"1,0",350,920,227,162,Canicule,"0,0"
2023-09-28,Jeudi,28,39,9,2023,Automne,0,"20,4","16,9","23,9",Chaleurs,"0,0","0,0",1650,1170,"0,71",70,260,210,"1,0",320,920,208,225,Aucun,"0,0"
2023-09-29,Vendredi,29,39,9,2023,Automne,0,"18,9","18,0","23,5",Gris,"0,0","0,0",1650,985,"0,6",70,260,210,"1,0",371,1012,241,189,Aucun,"0,0"
2023-09-30,Samedi,30,39,9,2023,Automne,0,"16,8","11,0","26,4",Gris,"1,3999999999999986","0,0",1650,1012,"0,61",70,260,210,"1,0",397,1058,258,194,Canicule,"0,0"
2023-10-01,Dimanche,1,39,10,2023,Automne,0,"19,4","13,0","28,5",Gris,"3,5","0,0",1650,1225,"0,74",70,260,210,"1,0",375,993,243,235,Canicule,"0,0"
2023-10-02,Lundi,2,40,10,2023,Automne,0,"21,8","14,7","30,0",Chaleurs,"5,0","0,0",1650,1447,"0,88",70,260,210,"1,0",313,920,203,278,Canicule,"0,0"
2023-10-03,Mardi,3,40,10,2023,Automne,0,"18,5","16,8","21,4",Gris,"0,0","0,0",1650,1306,"0,79",70,260,210,"1,0",274,920,178,251,Aucun,"0,0"
2023-10-04,Mercredi,4,40,10,2023,Automne,0,"14,9","10,4","21,3",Gris,"0,0","0,0",1650,1044,"0,63",70,260,210,"1,0",432,920,280,200,Aucun,"0,0"
2023-10-05,Jeudi,5,40,10,2023,Automne,0,"15,3","10,1","22,5",Gris,"0,0","0,0",1650,1113,"0,67",70,260,210,"1,0",460,920,299,214,Aucun,"0,0"
2023-10-06,Vendredi,6,40,10,2023,Automne,0,"15,0","9,2","25,0",Gris,"0,0","0,0",1650,1197,"0,73",70,260,210,"1,0",380,1012,247,230,Canicule,"0,0"
2023-10-07,Samedi,7,40,10,2023,Automne,0,"17,0","10,4","26,8",Gris,"1,8000000000000007","0,0",1650,1288,"0,78",70,260,210,"1,0",296,1058,192,247,Canicule,"0,0"
2023-10-08,Dimanche,8,40,10,2023,Automne,0,"18,2","11,5","29,7",Gris,"4,699999999999999","0,0",1650,866,"0,52",70,260,210,"1,0",363,993,235,166,Canicule,"0,0"
2023-10-09,Lundi,9,41,10,2023,Automne,0,"18,3","12,5","28,7",Gris,"3,6999999999999993","0,0",1650,880,"0,53",70,260,210,"1,0",453,920,294,169,Canicule,"0,0"
2023-10-10,Mardi,10,41,10,2023,Automne,0,"18,9","11,6","29,5",Gris,"4,5","0,0",1650,1340,"0,81",70,260,210,"1,0",434,920,282,257,Canicule,"0,0"
2023-10-11,Mercredi,11,41,10,2023,Automne,0,"19,2","12,6","26,9",Gris,"1,8999999999999986","0,0",1650,1087,"0,66",70,260,210,"1,0",281,920,182,209,Canicule,"0,0"
2023-10-12,Jeudi,12,41,10,2023,Automne,0,"19,7","16,0","23,0",Pluie,"0,0","0,0",1650,1119,"0,68",70,260,210,"1,0",280,920,182,215,Aucun,"0,0"
2023-10-13,Vendredi,13,41,10,2023,Automne,0,"21,5","18,3","26,2",Chaleurs,"1,1999999999999993","0,0",1650,1283,"0,78",70,260,210,"1,0",337,1012,219,246,Canicule,"0,0"
2023-10-14,Samedi,14,41,10,2023,Automne,0,"13,7","11,7","17,0",Gris,"0,0","0,0",1650,1385,"0,84",70,260,210,"1,0",400,1058,260,266,Aucun,"0,0"
2023-10-15,Dimanche,15,41,10,2023,Automne,0,"11,0","8,4","16,2",Frais,"0,0","0,0",1650,1120,"0,68",70,260,210,"1,0",265,993,172,215,Aucun,"0,0"
2023-10-16,Lundi,16,42,10,2023,Automne,0,"9,6","6,2","15,7",Frais,"0,0","0,0",1650,1022,"0,62",70,260,210,"1,0",238,920,154,196,Aucun,"0,0"
2023-10-17,Mardi,17,42,10,2023,Automne,0,"11,4","4,4","18,2",Frais,"0,0","0,0",1650,1421,"0,86",70,260,210,"1,0",429,920,278,273,Aucun,"0,0"
2023-10-18,Mercredi,18,42,10,2023,Automne,0,"15,4","10,5","19,1",Pluie,"0,0","0,0",1650,1057,"0,64",70,260,210,"1,0",271,920,176,203,Aucun,"0,0"
2023-10-19,Jeudi,19,42,10,2023,Automne,0,"18,0","15,5","22,7",Pluie,"0,0","0,0",1650,1201,"0,73",70,260,210,"1,0",358,920,232,230,Aucun,"0,0"
2023-10-20,Vendredi,20,42,10,2023,Automne,0,"15,5","14,0","20,9",Pluie,"0,0","0,0",1650,1224,"0,74",70,260,210,"1,0",301,1012,195,235,Aucun,"0,0"
2023-10-21,Samedi,21,42,10,2023,Automne,0,"13,7","12,7","16,2",Pluie,"0,0","0,0",1650,1152,"0,7",70,260,210,"1,0",271,1058,176,221,Aucun,"0,0"
2023-10-22,Dimanche,22,42,10,2023,Automne,0,"13,0","11,2","17,7",Gris,"0,0","0,0",1650,1156,"0,7",70,260,210,"1,0",345,993,224,222,Aucun,"0,0"
2023-10-23,Lundi,23,43,10,2023,Automne,0,"10,8","7,8","12,3",Pluie,"0,0","0,0",1650,1136,"0,69",70,260,210,"1,0",328,920,213,218,Aucun,"0,0"
2023-10-24,Mardi,24,43,10,2023,Automne,0,"13,8","11,5","17,1",Pluie,"0,0","0,0",1650,1093,"0,66",70,260,210,"1,0",353,920,229,210,Aucun,"0,0"
2023-10-25,Mercredi,25,43,10,2023,Automne,1,"13,4","11,4","16,4",Pluie,"0,0","0,0",1650,1418,"0,86",70,260,210,"1,0",312,966,202,272,Aucun,"0,0"
2023-10-26,Jeudi,26,43,10,2023,Automne,1,"13,4","11,6","15,8",Pluie,"0,0","0,0",1650,1106,"0,67",70,260,210,"1,0",371,966,241,212,Aucun,"0,0"
2023-10-27,Vendredi,27,43,10,2023,Automne,1,"13,0","11,5","16,2",Pluie,"0,0","0,0",1650,1099,"0,67",70,260,210,"1,0",381,1062,247,211,Aucun,"0,0"
2023-10-28,Samedi,28,43,10,2023,Automne,1,"13,2","10,8","15,4",Pluie,"0,0","0,0",1650,1215,"0,74",70,260,210,"1,0",365,1110,237,233,Aucun,"0,0"
2023-10-29,Dimanche,29,43,10,2023,Automne,1,"14,0","12,0","17,9",Pluie,"0,0","0,0",1650,1228,"0,74",70,260,210,"1,0",273,1043,177,236,Aucun,"0,0"
2023-10-30,Lundi,30,44,10,2023,Automne,1,"11,8","11,3","13,5",Pluie,"0,0","0,0",1650,969,"0,59",70,260,210,"1,0",218,966,141,186,Aucun,"0,0"
2023-10-31,Mardi,31,44,10,2023,Automne,1,"12,9","9,2","16,9",Gris,"0,0","0,0",1650,1178,"0,71",70,260,210,"1,0",245,966,159,226,Aucun,"0,0"
2023-11-01,Mercredi,1,44,11,2023,Automne,1,"12,7","11,7","14,5",Pluie,"0,0","0,0",1650,1523,"0,92",70,260,210,"1,0",455,966,295,292,Aucun,"0,0"
2023-11-02,Jeudi,2,44,11,2023,Automne,1,"12,0","10,7","15,1",Gris,"0,0","0,0",1650,1237,"0,75",70,260,210,"1,0",377,966,245,237,Aucun,"0,0"
2023-11-03,Vendredi,3,44,11,2023,Automne,1,"8,9","6,8","10,8",Pluie,"0,0","0,0",1650,1065,"0,65",70,260,210,"1,0",201,1062,130,204,Aucun,"0,0"
2023-11-04,Samedi,4,44,11,2023,Automne,0,"11,0","8,4","15,6",Pluie,"0,0","0,0",1650,1052,"0,64",70,260,210,"1,0",249,1058,161,202,Aucun,"0,0"
2023-11-05,Dimanche,5,44,11,2023,Automne,0,"11,8","10,5","15,8",Pluie,"0,0","0,0",1650,1077,"0,65",70,260,210,"1,0",293,993,190,207,Aucun,"0,0"
2023-11-06,Lundi,6,45,11,2023,Automne,0,"11,2","9,1","15,6",Pluie,"0,0","0,0",1650,1278,"0,77",70,260,210,"1,0",217,920,141,245,Aucun,"0,0"
2023-11-07,Mardi,7,45,11,2023,Automne,0,"10,5","8,2","14,3",Frais,"0,0","0,0",1650,1194,"0,72",70,260,210,"1,0",282,920,183,229,Aucun,"0,0"
2023-11-08,Mercredi,8,45,11,2023,Automne,0,"10,6","7,6","13,6",Pluie,"0,0","0,0",1650,1003,"0,61",70,260,210,"1,0",509,920,330,192,Aucun,"0,0"
2023-11-09,Jeudi,9,45,11,2023,Automne,0,"10,2","8,5","12,4",Pluie,"0,0","0,0",1650,1107,"0,67",70,260,210,"1,0",177,920,115,212,Aucun,"0,0"
2023-11-10,Vendredi,10,45,11,2023,Automne,0,"9,3","7,3","12,5",Pluie,"0,0","0,0",1650,1478,"0,9",70,260,210,"1,0",439,1012,285,284,Aucun,"0,0"
2023-11-11,Samedi,11,45,11,2023,Automne,0,"8,8","6,9","12,6",Pluie,"0,0","0,0",1650,1236,"0,75",70,260,210,"1,0",217,1058,141,237,Aucun,"0,0"
2023-11-12,Dimanche,12,45,11,2023,Automne,0,"10,2","6,9","14,7",Pluie,"0,0","0,0",1650,1137,"0,69",70,260,210,"1,0",272,993,176,218,Aucun,"0,0"
2023-11-13,Lundi,13,46,11,2023,Automne,0,"14,9","12,1","17,8",Pluie,"0,0","0,0",1650,907,"0,55",70,260,210,"1,0",550,920,357,174,Aucun,"0,0"
2023-11-14,Mardi,14,46,11,2023,Automne,0,"12,9","12,2","14,1",Pluie,"0,0","0,0",1650,1232,"0,75",70,260,210,"1,0",378,920,245,236,Aucun,"0,0"
2023-11-15,Mercredi,15,46,11,2023,Automne,0,"11,6","10,8","14,9",Pluie,"0,0","0,0",1650,1171,"0,71",70,260,210,"1,0",438,920,284,225,Aucun,"0,0"
2023-11-16,Jeudi,16,46,11,2023,Automne,0,"9,2","8,2","10,7",Pluie,"0,0","0,0",1650,1090,"0,66",70,260,210,"1,0",382,920,248,209,Aucun,"0,0"
2023-11-17,Vendredi,17,46,11,2023,Automne,0,"9,8","8,0","13,2",Pluie,"0,0","0,0",1650,1098,"0,67",70,260,210,"1,0",379,1012,246,211,Aucun,"0,0"
2023-11-18,Samedi,18,46,11,2023,Automne,0,"11,6","8,6","15,3",Pluie,"0,0","0,0",1650,1094,"0,66",70,260,210,"1,0",350,1058,227,210,Aucun,"0,0"
2023-11-19,Dimanche,19,46,11,2023,Automne,0,"13,9","13,1","16,4",Gris,"0,0","0,0",1650,1150,"0,7",70,260,210,"1,0",333,993,216,221,Aucun,"0,0"
2023-11-20,Lundi,20,47,11,2023,Automne,0,"11,2","10,7","13,2",Pluie,"0,0","0,0",1650,1146,"0,69",70,260,210,"1,0",441,920,286,220,Aucun,"0,0"
2023-11-21,Mardi,21,47,11,2023,Automne,0,"10,8","9,4","12,3",Pluie,"0,0","0,0",1650,1363,"0,83",70,260,210,"1,0",232,920,150,262,Aucun,"0,0"
2023-11-22,Mercredi,22,47,11,2023,Automne,0,"8,3","5,6","11,8",Frais,"0,0","0,0",1650,1047,"0,63",70,260,210,"1,0",294,920,191,201,Aucun,"0,0"
2023-11-23,Jeudi,23,47,11,2023,Automne,0,"11,1","6,4","12,8",Frais,"0,0","0,0",1650,1381,"0,84",70,260,210,"1,0",317,920,206,265,Aucun,"0,0"
2023-11-24,Vendredi,24,47,11,2023,Automne,0,"9,2","7,1","11,8",Frais,"0,0","0,0",1650,1567,"0,95",70,260,210,"1,0",206,1012,133,301,Aucun,"0,0"
2023-11-25,Samedi,25,47,11,2023,Automne,0,"5,6","3,9","9,4",Frais,"0,0","0,0",1650,1191,"0,72",70,260,210,"1,0",382,1058,248,229,Aucun,"0,0"
2023-11-26,Dimanche,26,47,11,2023,Automne,0,"5,0","2,0","7,8",Pluie,"0,0","0,0",1650,1202,"0,73",70,260,210,"1,0",302,993,196,231,Aucun,"0,0"
2023-11-27,Lundi,27,48,11,2023,Automne,0,"6,9","4,2","9,6",Pluie,"0,0","0,0",1650,1261,"0,76",70,260,210,"1,0",397,920,258,242,Aucun,"0,0"
2023-11-28,Mardi,28,48,11,2023,Automne,0,"5,7","4,1","8,6",Frais,"0,0","0,0",1650,1169,"0,71",70,260,210,"1,0",400,920,260,224,Aucun,"0,0"
2023-11-29,Mercredi,29,48,11,2023,Automne,0,"6,4","3,3","9,7",Frais,"0,0","0,0",1650,1130,"0,68",70,260,210,"1,0",345,920,224,217,Aucun,"0,0"
2023-11-30,Jeudi,30,48,11,2023,Automne,0,"5,1","2,9","8,2",Frais,"0,0","0,0",1650,1342,"0,81",70,260,210,"1,0",345,920,224,258,Aucun,"0,0"
